,Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Cred_length,Home_MORTGAGE,Home_OTHER,Home_OWN,Home_RENT,Intent_DEBTCONSOLIDATION,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE,Default_N,Default_Y
5027,22,46000,4.0,5000,7.88,0,0.11,2,0,0,0,1,0,1,0,0,0,0,1,0
5028,23,43000,1.0,9000,9.63,0,0.21,2,1,0,0,0,0,0,0,0,1,0,1,0
5029,24,37000,0.0,8500,12.53,1,0.23,2,1,0,0,0,0,0,0,1,0,0,0,1
5030,22,43000,2.0,8500,12.09,0,0.2,4,1,0,0,0,1,0,0,0,0,0,0,1
5031,22,46500,4.0,5000,10.37,0,0.11,4,0,0,0,1,0,0,0,0,0,1,1,0
5032,25,46800,9.0,5000,6.76,0,0.11,3,0,0,0,1,0,0,0,1,0,0,1,0
5033,21,46800,2.0,5000,9.32,0,0.11,3,0,0,0,1,0,0,0,0,1,0,1,0
5034,21,43008,0.0,11200,15.31,0,0.26,3,1,0,0,0,0,0,0,0,0,1,1,0
5035,24,46809,4.0,5000,12.18,0,0.11,4,0,0,0,1,1,0,0,0,0,0,1,0
5036,25,47000,0.0,5000,12.42,0,0.11,4,0,0,0,1,0,0,0,1,0,0,1,0
5037,23,47000,0.0,5000,8.9,0,0.11,2,0,0,0,1,0,0,0,0,0,1,1,0
5038,23,47000,4.0,5000,9.99,0,0.11,3,0,0,0,1,0,1,0,0,0,0,1,0
5039,26,47000,1.0,5000,7.14,0,0.11,4,0,0,0,1,0,1,0,0,0,0,1,0
5040,26,43200,1.0,17000,13.49,0,0.39,2,0,0,1,0,0,1,0,0,0,0,0,1
5041,22,43200,1.0,8400,16.77,0,0.19,4,1,0,0,0,0,0,0,0,1,0,1,0
5042,23,43200,5.0,10000,12.69,0,0.23,3,1,0,0,0,0,0,0,0,0,1,1,0
5043,23,47184,0.0,5000,10.25,0,0.11,2,0,0,0,1,1,0,0,0,0,0,1,0
5044,23,47233,7.0,5000,11.36,0,0.11,3,0,0,0,1,0,0,0,1,0,0,1,0
5045,24,43200,4.0,6350,7.49,0,0.15,4,1,0,0,0,0,0,0,0,0,1,1,0
5046,25,41496,7.0,5000,10.83,1,0.12,3,0,0,0,1,0,1,0,0,0,0,1,0
5047,25,43200,6.0,3600,14.79,0,0.08,2,1,0,0,0,0,1,0,0,0,0,0,1
5048,26,43200,11.0,6000,12.87,0,0.14,3,1,0,0,0,0,0,0,0,0,1,1,0
5049,26,42000,3.0,5000,13.99,1,0.12,3,0,0,0,1,0,0,0,0,1,0,1,0
5050,22,48000,7.0,5000,6.99,0,0.1,2,0,0,0,1,0,0,0,0,0,1,1,0
5051,23,37200,7.0,7000,10.59,1,0.19,2,1,0,0,0,0,0,1,0,0,0,1,0
5052,22,43200,4.782271048394734,7975,7.49,0,0.18,2,1,0,0,0,0,0,0,0,0,1,1,0
5053,21,42000,2.0,5000,11.011647430239664,1,0.12,4,0,0,0,1,0,0,0,0,1,0,1,0
5054,23,37200,7.0,4000,7.66,1,0.11,2,1,0,0,0,1,0,0,0,0,0,1,0
5055,23,48000,5.0,5000,9.25,0,0.1,2,0,0,0,1,1,0,0,0,0,0,1,0
5056,24,48000,8.0,5000,9.99,0,0.1,4,0,0,0,1,1,0,0,0,0,0,1,0
5057,23,48000,2.0,5000,6.17,0,0.1,4,0,0,0,1,1,0,0,0,0,0,1,0
5058,22,48000,7.0,5000,11.12,0,0.1,2,0,0,0,1,0,0,0,0,1,0,1,0
5059,24,48000,6.0,5000,13.11,0,0.1,4,0,0,0,1,0,1,0,0,0,0,0,1
5060,23,42000,0.0,5000,11.011647430239664,1,0.12,2,0,0,0,1,1,0,0,0,0,0,0,1
5061,21,37200,3.0,16800,6.17,1,0.45,2,1,0,0,0,0,0,0,1,0,0,1,0
5062,22,43200,7.0,11000,5.42,0,0.25,2,1,0,0,0,0,0,0,0,1,0,1,0
5063,24,43200,3.0,16000,11.011647430239664,0,0.37,2,1,0,0,0,0,0,1,0,0,0,0,1
5064,22,48000,6.0,5000,11.011647430239664,0,0.1,2,0,0,0,1,0,0,0,0,0,1,1,0
5065,23,43200,6.0,13000,15.95,0,0.3,2,0,0,1,0,0,0,0,0,0,1,1,0
5066,23,43200,6.0,2000,14.35,0,0.05,4,0,0,1,0,0,1,0,0,0,0,1,0
5067,24,37200,2.0,8000,7.88,1,0.22,4,1,0,0,0,0,0,0,1,0,0,1,0
5068,24,48000,3.0,5000,11.89,0,0.1,2,0,0,0,1,0,1,0,0,0,0,1,0
5069,22,43200,6.0,6000,7.51,0,0.14,3,1,0,0,0,0,0,0,0,0,1,1,0
5070,26,37200,10.0,16000,13.11,1,0.43,2,1,0,0,0,1,0,0,0,0,0,1,0
5071,22,48000,2.0,5000,11.89,0,0.1,4,0,0,0,1,1,0,0,0,0,0,1,0
5072,25,48000,3.0,5000,9.63,0,0.1,3,0,0,0,1,0,0,0,0,1,0,1,0
5073,23,48000,7.0,5000,8.7,0,0.1,3,0,0,0,1,0,0,0,0,0,1,1,0
5074,22,48048,2.0,5000,11.36,0,0.1,4,0,0,0,1,0,0,0,1,0,0,1,0
5075,26,43200,10.0,2500,9.88,0,0.06,4,1,0,0,0,0,0,1,0,0,0,1,0
5076,24,48200,3.0,5000,10.38,0,0.1,2,0,0,0,1,0,0,0,1,0,0,1,0
5077,24,43200,0.0,10000,14.26,0,0.23,4,1,0,0,0,0,0,1,0,0,0,0,1
5078,25,43200,9.0,13800,11.48,0,0.32,2,0,0,1,0,0,0,0,0,0,1,1,0
5079,22,43200,6.0,10000,9.63,0,0.23,3,0,0,1,0,0,0,0,0,1,0,1,0
5080,22,43200,6.0,6000,7.68,0,0.14,3,0,0,1,0,0,1,0,0,0,0,1,0
5081,26,48996,5.0,5000,7.88,0,0.1,3,0,0,0,1,0,1,0,0,0,0,1,0
5082,24,48996,5.0,5000,13.79,0,0.1,4,0,0,0,1,0,0,0,1,0,0,0,1
5083,23,43236,1.0,18000,12.87,0,0.42,2,0,0,1,0,0,0,0,0,0,1,1,0
5084,24,49000,4.0,5000,10.65,0,0.1,3,0,0,0,1,0,0,0,1,0,0,1,0
5085,22,49000,6.0,5000,11.86,0,0.1,2,0,0,0,1,0,0,0,0,0,1,1,0
5086,24,49296,8.0,5000,7.88,0,0.1,4,0,0,0,1,0,1,0,0,0,0,1,0
5087,22,49560,5.0,5000,10.36,0,0.1,4,0,0,0,1,0,1,0,0,0,0,1,0
5088,24,43300,2.0,24000,10.62,0,0.55,2,1,0,0,0,1,0,0,0,0,0,1,0
5089,23,44000,6.0,5000,16.77,1,0.11,2,0,0,0,1,0,0,1,0,0,0,1,0
5090,22,50000,6.0,5000,5.42,0,0.1,3,0,0,0,1,1,0,0,0,0,0,1,0
5091,24,44000,2.0,5000,15.23,1,0.11,2,0,0,0,1,0,1,0,0,0,0,1,0
5092,23,50000,7.0,5000,10.59,0,0.1,2,0,0,0,1,0,1,0,0,0,0,1,0
5093,24,50000,1.0,5000,7.49,0,0.1,2,0,0,0,1,0,0,1,0,0,0,1,0
5094,24,55000,6.0,9000,12.87,0,0.16,4,0,0,0,1,1,0,0,0,0,0,1,0
5095,25,43500,2.0,9000,9.63,0,0.21,4,1,0,0,0,0,0,1,0,0,0,1,0
5096,26,55000,10.0,9000,16.7,0,0.16,3,0,0,0,1,0,1,0,0,0,0,1,0
5097,23,43600,4.0,7000,7.49,0,0.16,4,1,0,0,0,0,1,0,0,0,0,1,0
5098,23,43600,7.0,15000,11.011647430239664,0,0.34,3,0,0,1,0,0,1,0,0,0,0,1,0
5099,23,49029,1.0,9000,11.011647430239664,1,0.18,2,0,0,0,1,0,0,0,1,0,0,1,0
5100,24,56000,8.0,9000,11.011647430239664,0,0.16,2,0,0,0,1,0,0,1,0,0,0,0,1
5101,24,56000,6.0,9000,7.29,0,0.16,2,0,0,0,1,0,0,0,0,1,0,1,0
5102,23,56000,7.0,9000,13.35,0,0.16,3,0,0,0,1,0,1,0,0,0,0,1,0
5103,23,57000,1.0,9000,7.14,0,0.16,2,0,0,0,1,0,0,0,0,1,0,1,0
5104,23,37700,7.0,10000,9.63,1,0.27,3,1,0,0,0,1,0,0,0,0,0,1,0
5105,25,37700,7.0,9000,11.58,1,0.24,2,1,0,0,0,0,1,0,0,0,0,1,0
5106,26,57240,3.0,9000,7.51,0,0.16,3,0,0,0,1,0,0,0,0,0,1,1,0
5107,23,57500,2.0,9000,10.37,0,0.16,3,0,0,0,1,0,0,0,1,0,0,1,0
5108,25,43800,0.0,13000,10.38,0,0.3,4,1,0,0,0,0,1,0,0,0,0,1,0
5109,23,57500,5.0,9000,6.91,0,0.16,2,0,0,0,1,0,1,0,0,0,0,1,0
5110,26,37800,10.0,7000,14.96,1,0.19,4,1,0,0,0,0,0,1,0,0,0,1,0
5111,25,57996,4.0,9000,11.83,0,0.16,4,0,0,0,1,1,0,0,0,0,0,1,0
5112,26,43873,4.782271048394734,17500,16.32,0,0.4,3,0,0,1,0,0,0,1,0,0,0,1,0
5113,24,58000,6.0,9000,7.29,0,0.16,4,0,0,0,1,0,1,0,0,0,0,1,0
5114,24,58800,4.0,9000,11.011647430239664,0,0.15,2,0,0,0,1,0,1,0,0,0,0,1,0
5115,21,43971,5.0,4600,5.42,0,0.1,4,1,0,0,0,0,0,0,0,1,0,1,0
5116,23,60000,1.0,9000,7.51,0,0.15,3,0,0,0,1,1,0,0,0,0,0,1,0
5117,22,44000,4.0,10000,12.69,0,0.23,2,1,0,0,0,0,1,0,0,0,0,1,0
5118,23,44000,7.0,6400,7.51,0,0.15,3,0,0,1,0,0,0,0,0,0,1,1,0
5119,26,60000,0.0,9000,10.59,0,0.15,3,0,0,0,1,0,0,0,0,0,1,1,0
5120,22,60000,5.0,9000,5.99,0,0.15,4,0,0,0,1,0,0,0,0,1,0,1,0
5121,26,60000,4.0,9000,12.68,0,0.15,4,0,0,0,1,0,1,0,0,0,0,1,0
5122,23,44000,4.0,3200,7.51,0,0.07,4,1,0,0,0,0,1,0,0,0,0,1,0
5123,23,60000,2.0,9000,6.17,0,0.15,2,0,0,0,1,0,0,0,1,0,0,1,0
5124,24,44000,4.782271048394734,4000,11.011647430239664,0,0.09,3,1,0,0,0,0,0,0,1,0,0,1,0
5125,24,44000,9.0,6000,15.96,0,0.14,4,0,0,1,0,0,0,0,0,0,1,0,1
5126,23,60000,2.0,9000,11.011647430239664,0,0.15,4,0,0,0,1,0,0,0,0,0,1,1,0
5127,23,44000,2.0,4000,15.27,0,0.09,2,1,0,0,0,0,0,0,0,0,1,1,0
5128,25,44000,6.0,7000,6.03,0,0.16,3,1,0,0,0,0,0,1,0,0,0,1,0
5129,21,44000,2.0,12000,11.011647430239664,0,0.27,2,1,0,0,0,1,0,0,0,0,0,1,0
5130,24,44000,4.0,11200,10.99,0,0.25,4,1,0,0,0,0,0,0,0,1,0,1,0
5131,23,60000,0.0,9000,13.61,0,0.15,4,0,0,0,1,0,1,0,0,0,0,1,0
5132,22,60000,3.0,9000,11.86,0,0.15,4,0,0,0,1,1,0,0,0,0,0,1,0
5133,22,60000,6.0,9000,7.14,0,0.15,4,0,0,0,1,0,1,0,0,0,0,1,0
5134,22,60000,0.0,9000,11.011647430239664,0,0.15,2,0,0,0,1,1,0,0,0,0,0,1,0
5135,24,60000,1.0,9000,11.58,0,0.15,3,0,0,0,1,0,0,0,0,0,1,1,0
5136,22,44000,2.0,3500,5.99,0,0.08,2,1,0,0,0,0,0,0,0,1,0,1,0
5137,24,44000,7.0,10000,9.99,0,0.23,3,1,0,0,0,0,0,0,0,1,0,1,0
5138,23,61041,7.0,9000,11.36,0,0.15,2,0,0,0,1,0,0,0,0,1,0,1,0
5139,22,62400,6.0,9000,8.49,0,0.14,3,0,0,0,1,0,0,0,0,0,1,1,0
5140,25,62604,2.0,9000,11.011647430239664,0,0.14,3,0,0,0,1,0,0,0,0,1,0,1,0
5141,26,64000,3.0,9000,6.03,0,0.14,2,0,0,0,1,1,0,0,0,0,0,1,0
5142,25,44000,2.0,12000,14.54,0,0.27,2,1,0,0,0,0,0,0,0,0,1,1,0
5143,26,44000,7.0,10000,17.14,0,0.23,4,1,0,0,0,0,0,0,0,1,0,1,0
5144,24,65000,5.0,9000,6.03,0,0.14,4,0,0,0,1,0,0,1,0,0,0,1,0
5145,25,44000,5.0,4000,5.79,0,0.09,4,1,0,0,0,0,0,0,0,0,1,1,0
5146,22,44000,5.0,7200,7.29,0,0.16,3,1,0,0,0,1,0,0,0,0,0,1,0
5147,24,44000,8.0,2000,5.79,0,0.05,3,1,0,0,0,0,1,0,0,0,0,1,0
5148,22,65000,1.0,9000,9.91,0,0.14,4,0,0,0,1,1,0,0,0,0,0,1,0
5149,24,44000,8.0,14500,7.29,0,0.33,2,0,0,1,0,0,0,0,0,0,1,1,0
5150,23,44000,4.782271048394734,6000,5.42,0,0.14,4,1,0,0,0,0,0,0,1,0,0,1,0
5151,23,59000,0.0,9000,15.28,1,0.15,4,0,0,0,1,0,0,1,0,0,0,1,0
5152,26,65000,3.0,9000,11.86,0,0.14,4,0,0,0,1,0,0,0,1,0,0,1,0
5153,24,44000,8.0,10750,6.17,0,0.24,3,1,0,0,0,1,0,0,0,0,0,1,0
5154,26,44000,0.0,8475,6.91,0,0.19,4,1,0,0,0,0,0,1,0,0,0,1,0
5155,23,44000,0.0,5500,6.17,0,0.13,4,1,0,0,0,0,0,0,1,0,0,1,0
5156,23,69000,7.0,9000,11.49,0,0.13,2,0,0,0,1,0,0,0,0,1,0,1,0
5157,24,44000,4.782271048394734,3600,5.79,0,0.08,2,1,0,0,0,0,0,0,1,0,0,1,0
5158,22,70000,3.0,9000,13.49,0,0.13,2,0,0,0,1,0,0,0,0,0,1,0,1
5159,22,70000,4.0,9000,11.011647430239664,0,0.13,2,0,0,0,1,0,1,0,0,0,0,1,0
5160,23,44000,7.0,5000,13.23,0,0.11,2,0,0,1,0,0,0,0,0,0,1,1,0
5161,26,44000,10.0,5000,11.011647430239664,0,0.11,2,0,0,1,0,0,0,0,0,0,1,1,0
5162,26,72000,0.0,9000,10.74,0,0.13,2,0,0,0,1,1,0,0,0,0,0,1,0
5163,24,38000,0.0,2500,15.7,1,0.07,2,1,0,0,0,0,0,0,0,1,0,1,0
5164,23,72000,2.0,9000,13.47,0,0.13,3,0,0,0,1,0,0,0,0,0,1,1,0
5165,25,72500,2.0,9000,10.59,0,0.12,2,0,0,0,1,0,0,1,0,0,0,1,0
5166,26,74000,3.0,9000,10.0,0,0.12,3,0,0,0,1,0,0,0,0,1,0,1,0
5167,25,44000,1.0,10000,12.87,0,0.23,2,1,0,0,0,0,0,0,0,0,1,0,1
5168,22,75000,2.0,9000,10.99,0,0.12,4,0,0,0,1,1,0,0,0,0,0,1,0
5169,25,44000,7.0,5000,7.4,0,0.11,3,1,0,0,0,0,0,1,0,0,0,1,0
5170,23,44000,2.0,2000,7.4,0,0.05,4,1,0,0,0,0,0,0,0,0,1,1,0
5171,23,69000,8.0,9000,9.63,1,0.13,4,0,0,0,1,0,1,0,0,0,0,1,0
5172,23,69000,1.0,9000,14.09,1,0.13,3,0,0,0,1,0,1,0,0,0,0,0,1
5173,24,44000,8.0,9000,15.31,0,0.2,2,0,0,1,0,0,0,0,0,1,0,0,1
5174,24,77496,2.0,9000,12.84,0,0.12,4,0,0,0,1,0,0,0,0,0,1,1,0
5175,25,44000,3.0,3600,9.32,0,0.08,2,1,0,0,0,0,0,0,0,0,1,1,0
5176,26,80000,3.0,9000,8.9,0,0.11,2,0,0,0,1,0,0,0,0,0,1,1,0
5177,22,80000,3.0,9000,6.91,0,0.11,3,0,0,0,1,1,0,0,0,0,0,1,0
5178,26,80000,0.0,9000,13.16,0,0.11,2,0,0,0,1,0,0,0,0,0,1,0,1
5179,25,80000,0.0,9000,11.011647430239664,0,0.11,2,0,0,0,1,0,1,0,0,0,0,1,0
5180,26,80000,0.0,9000,10.91,0,0.11,3,0,0,0,1,0,1,0,0,0,0,0,1
5181,23,80400,4.0,9000,7.51,0,0.11,2,0,0,0,1,0,0,0,0,1,0,1,0
5182,23,83000,7.0,9000,10.59,0,0.11,4,0,0,0,1,1,0,0,0,0,0,1,0
5183,22,44000,1.0,18900,10.14,0,0.43,2,1,0,0,0,1,0,0,0,0,0,1,0
5184,25,84000,5.0,9000,11.36,0,0.11,2,0,0,0,1,1,0,0,0,0,0,1,0
5185,22,38004,7.0,3600,17.27,1,0.09,4,1,0,0,0,1,0,0,0,0,0,1,0
5186,23,44004,7.0,17000,6.62,0,0.39,2,0,0,1,0,0,0,0,1,0,0,1,0
5187,26,84996,0.0,9000,11.26,0,0.11,2,0,0,0,1,0,0,0,1,0,0,1,0
5188,24,85000,1.0,9000,13.92,0,0.11,4,0,0,0,1,0,0,0,1,0,0,1,0
5189,21,44004,5.0,7200,11.89,0,0.16,4,1,0,0,0,0,0,0,0,0,1,1,0
5190,22,44004,0.0,6300,12.29,0,0.14,3,1,0,0,0,0,0,0,0,1,0,0,1
5191,24,86250,1.0,9000,12.69,0,0.1,2,0,0,0,1,0,0,1,0,0,0,1,0
5192,25,87000,7.0,9000,13.49,0,0.1,4,0,0,0,1,0,0,0,1,0,0,1,0
5193,23,88000,5.0,9000,11.011647430239664,0,0.1,2,0,0,0,1,0,0,0,1,0,0,1,0
5194,22,44160,5.0,3000,14.79,0,0.07,3,1,0,0,0,0,0,0,0,0,1,1,0
5195,24,44160,7.0,10000,13.22,0,0.23,4,0,1,0,0,0,0,0,1,0,0,1,0
5196,25,44196,8.0,4000,7.51,0,0.09,3,1,0,0,0,0,0,1,0,0,0,1,0
5197,25,90900,9.0,9000,13.22,0,0.1,3,0,0,0,1,0,0,0,0,0,1,0,1
5198,24,44208,2.0,7000,7.51,0,0.16,3,1,0,0,0,0,0,0,0,0,1,1,0
5199,23,92000,7.0,9000,6.92,0,0.1,2,0,0,0,1,0,1,0,0,0,0,1,0
5200,24,83000,8.0,9000,15.05,1,0.11,3,0,0,0,1,0,0,0,0,1,0,0,1
5201,23,44340,0.0,3000,12.98,0,0.07,3,0,0,1,0,0,0,0,0,0,1,0,1
5202,26,38340,7.0,2500,12.18,1,0.07,4,1,0,0,0,0,0,0,0,1,0,1,0
5203,23,44390,3.0,14300,10.99,0,0.32,2,0,0,1,0,0,1,0,0,0,0,1,0
5204,23,38400,2.0,15000,17.27,1,0.39,3,1,0,0,0,1,0,0,0,0,0,1,0
5205,25,100000,7.0,9000,11.34,0,0.09,4,0,0,0,1,0,0,0,1,0,0,0,1
5206,25,100500,5.0,9000,11.011647430239664,0,0.09,4,0,0,0,1,0,0,0,0,1,0,1,0
5207,25,44400,9.0,6000,6.03,0,0.14,2,1,0,0,0,1,0,0,0,0,0,1,0
5208,25,44400,6.0,14125,12.99,0,0.32,2,1,0,0,0,0,0,0,0,0,1,1,0
5209,22,110500,2.0,9000,5.79,0,0.08,4,0,0,0,1,0,1,0,0,0,0,1,0
5210,25,115000,2.0,9000,7.51,0,0.08,3,0,0,0,1,0,0,1,0,0,0,1,0
5211,23,44400,8.0,2500,12.68,0,0.06,3,1,0,0,0,0,1,0,0,0,0,1,0
5212,26,44400,4.782271048394734,6500,14.35,0,0.15,2,1,0,0,0,0,0,0,0,0,1,1,0
5213,23,44400,3.0,6500,7.51,0,0.15,4,1,0,0,0,0,1,0,0,0,0,1,0
5214,24,133800,0.0,9000,7.9,0,0.07,4,0,0,0,1,1,0,0,0,0,0,1,0
5215,23,140000,7.0,9000,7.14,0,0.06,3,0,0,0,1,0,1,0,0,0,0,1,0
5216,25,44400,1.0,5000,12.72,0,0.11,3,0,0,1,0,0,0,0,0,1,0,0,1
5217,24,143000,7.0,9000,16.45,1,0.06,4,0,0,0,1,0,0,0,0,0,1,0,1
5218,24,24000,5.0,8975,11.83,1,0.37,2,0,0,0,1,0,0,0,1,0,0,1,0
5219,26,33000,4.0,8975,16.02,0,0.27,3,0,0,0,1,0,0,0,1,0,0,0,1
5220,26,44470,2.0,4000,6.76,0,0.09,2,1,0,0,0,1,0,0,0,0,0,1,0
5221,24,44475,1.0,5000,10.65,0,0.11,3,0,0,1,0,0,0,0,0,0,1,1,0
5222,26,52800,4.0,8975,10.99,0,0.17,2,0,0,0,1,0,0,0,0,0,1,1,0
5223,23,44496,2.0,3500,11.011647430239664,0,0.08,4,1,0,0,0,0,0,0,0,0,1,1,0
5224,25,34600,0.0,8950,6.17,0,0.26,4,0,0,0,1,0,1,0,0,0,0,1,0
5225,23,33000,1.0,8950,13.22,1,0.27,3,0,0,0,1,0,1,0,0,0,0,0,1
5226,23,44500,4.0,9250,9.62,0,0.21,3,1,0,0,0,0,1,0,0,0,0,1,0
5227,25,63000,3.0,8900,7.29,0,0.14,3,0,0,0,1,0,0,0,1,0,0,1,0
5228,22,44500,3.0,15000,13.57,0,0.34,4,1,0,0,0,0,0,0,0,1,0,0,1
5229,25,19240,0.0,8875,10.65,1,0.46,4,0,0,0,1,0,0,1,0,0,0,1,0
5230,21,44500,6.0,5000,13.87,0,0.11,3,0,0,1,0,0,1,0,0,0,0,0,1
5231,26,21312,0.0,8875,10.59,1,0.42,2,0,0,0,1,0,0,0,0,1,0,1,0
5232,23,23000,2.0,8875,8.9,1,0.39,2,0,0,0,1,0,1,0,0,0,0,1,0
5233,22,23000,1.0,8875,10.74,1,0.39,4,0,0,0,1,1,0,0,0,0,0,1,0
5234,24,44582,8.0,5600,7.49,0,0.13,2,1,0,0,0,0,0,0,0,1,0,1,0
5235,24,44600,5.0,20000,11.89,0,0.45,4,1,0,0,0,0,0,0,1,0,0,1,0
5236,26,24500,4.0,8875,10.0,1,0.36,2,0,0,0,1,0,0,0,0,1,0,1,0
5237,21,26124,3.0,8875,15.62,1,0.34,3,0,0,0,1,0,1,0,0,0,0,0,1
5238,24,26400,4.0,8875,6.62,1,0.34,4,0,0,0,1,0,0,0,1,0,0,1,0
5239,24,28800,2.0,8875,11.011647430239664,1,0.31,2,0,0,0,1,0,0,0,0,1,0,1,0
5240,25,30000,1.0,8875,7.51,0,0.3,4,0,0,0,1,0,1,0,0,0,0,1,0
5241,24,44700,8.0,14400,15.37,0,0.32,4,0,0,1,0,0,0,0,1,0,0,0,1
5242,22,44720,6.0,6000,7.9,0,0.13,2,1,0,0,0,0,0,0,0,1,0,1,0
5243,24,30000,0.0,8850,11.011647430239664,0,0.29,4,0,0,0,1,0,0,0,1,0,0,1,0
5244,24,62000,8.0,8850,6.62,0,0.14,3,0,0,0,1,0,0,0,0,1,0,1,0
5245,22,23800,2.0,8800,9.32,1,0.37,4,0,0,0,1,0,0,0,0,0,1,1,0
5246,26,44959,2.0,10000,11.71,0,0.22,2,1,0,0,0,0,0,0,0,1,0,1,0
5247,23,46744,4.0,8800,14.96,0,0.19,3,0,0,0,1,0,1,0,0,0,0,0,1
5248,22,47000,6.0,8800,7.49,0,0.19,4,0,0,0,1,0,1,0,0,0,0,1,0
5249,22,48000,7.0,8800,6.62,0,0.18,4,0,0,0,1,0,0,0,0,1,0,1,0
5250,23,45000,4.0,8650,14.27,0,0.19,2,1,0,0,0,0,1,0,0,0,0,1,0
5251,22,60000,3.0,8800,8.9,0,0.15,3,0,0,0,1,0,0,0,1,0,0,1,0
5252,25,45000,3.0,9000,6.62,0,0.2,3,1,0,0,0,0,1,0,0,0,0,1,0
5253,23,45000,4.0,10000,11.71,0,0.22,3,1,0,0,0,1,0,0,0,0,0,1,0
5254,22,73700,3.0,8800,18.21,0,0.12,3,0,0,0,1,0,1,0,0,0,0,0,1
5255,25,75000,7.0,8800,14.59,0,0.12,3,0,0,0,1,0,0,0,0,0,1,1,0
5256,25,80000,4.782271048394734,8800,7.51,0,0.11,2,0,0,0,1,1,0,0,0,0,0,1,0
5257,24,108000,6.0,8800,10.99,0,0.08,4,0,0,0,1,0,1,0,0,0,0,1,0
5258,25,45000,4.0,10400,14.27,0,0.23,2,1,0,0,0,0,0,0,0,0,1,0,1
5259,23,44000,1.0,5000,13.99,1,0.11,2,0,0,0,1,0,0,0,1,0,0,0,1
5260,23,44000,3.0,5000,14.91,1,0.11,2,0,0,0,1,0,0,0,1,0,0,0,1
5261,24,50000,6.0,5000,6.54,0,0.1,2,0,0,0,1,0,0,0,1,0,0,1,0
5262,22,45000,5.0,6500,10.65,0,0.14,4,1,0,0,0,0,0,0,1,0,0,1,0
5263,24,50000,8.0,5000,9.25,0,0.1,3,0,0,0,1,0,0,0,1,0,0,1,0
5264,23,45000,7.0,14550,11.71,0,0.32,4,1,0,0,0,0,0,0,0,0,1,1,0
5265,23,50000,7.0,5000,11.86,0,0.1,4,0,0,0,1,0,1,0,0,0,0,1,0
5266,25,45000,9.0,5000,11.011647430239664,0,0.11,3,1,0,0,0,0,1,0,0,0,0,1,0
5267,22,50000,2.0,5000,7.88,0,0.1,4,0,0,0,1,1,0,0,0,0,0,1,0
5268,24,50000,7.0,5000,11.36,0,0.1,4,0,0,0,1,0,0,0,0,0,1,1,0
5269,25,45000,1.0,3000,6.62,0,0.07,2,1,0,0,0,0,0,0,0,0,1,1,0
5270,23,50000,0.0,5000,10.25,0,0.1,2,0,0,0,1,1,0,0,0,0,0,1,0
5271,23,50000,7.0,5000,7.4,0,0.1,2,0,0,0,1,1,0,0,0,0,0,1,0
5272,26,45000,4.0,11000,8.9,0,0.24,3,1,0,0,0,0,0,0,0,1,0,1,0
5273,25,50000,0.0,5000,11.011647430239664,0,0.1,2,0,0,0,1,0,0,0,0,1,0,1,0
5274,24,50000,3.0,5000,14.74,0,0.1,4,0,0,0,1,0,0,0,0,1,0,0,1
5275,24,45000,8.0,6000,7.51,0,0.13,4,1,0,0,0,0,0,0,0,0,1,1,0
5276,24,50000,2.0,5000,11.03,0,0.1,2,0,0,0,1,0,1,0,0,0,0,0,1
5277,24,50004,9.0,5000,11.011647430239664,0,0.1,4,0,0,0,1,0,0,0,0,0,1,1,0
5278,24,50004,5.0,5000,7.14,0,0.1,3,0,0,0,1,0,0,0,0,1,0,1,0
5279,21,50252,4.0,5000,11.46,0,0.1,2,0,0,0,1,1,0,0,0,0,0,1,0
5280,23,44400,4.0,5000,16.29,1,0.11,4,0,0,0,1,0,0,0,0,0,1,0,1
5281,23,50400,3.0,5000,10.38,0,0.1,2,0,0,0,1,0,0,0,0,0,1,1,0
5282,24,39000,3.0,4150,17.58,1,0.11,2,1,0,0,0,1,0,0,0,0,0,0,1
5283,22,50433,6.0,5000,10.71,0,0.1,4,0,0,0,1,0,0,0,0,0,1,1,0
5284,21,50500,0.0,5000,10.37,0,0.1,3,0,0,0,1,0,0,0,1,0,0,1,0
5285,24,50793,6.0,5000,6.62,0,0.1,4,0,0,0,1,0,0,0,0,1,0,1,0
5286,21,45000,2.0,6000,11.011647430239664,0,0.13,2,0,0,1,0,0,0,0,0,0,1,1,0
5287,21,45996,5.0,5000,11.011647430239664,1,0.11,3,0,0,0,1,1,0,0,0,0,0,0,1
5288,25,45996,2.0,5000,11.011647430239664,1,0.11,4,0,0,0,1,1,0,0,0,0,0,0,1
5289,24,45000,0.0,3000,11.011647430239664,0,0.07,3,1,0,0,0,0,0,0,1,0,0,1,0
5290,25,39000,5.0,8500,14.65,1,0.22,4,1,0,0,0,0,0,0,0,1,0,1,0
5291,22,45000,4.0,7000,6.62,0,0.16,3,0,0,1,0,0,0,0,0,1,0,1,0
5292,23,45000,6.0,5600,11.71,0,0.12,3,1,0,0,0,0,0,0,1,0,0,1,0
5293,22,21000,1.0,8500,7.51,1,0.4,4,0,0,0,1,0,0,0,0,1,0,1,0
5294,26,45000,6.0,6000,14.27,0,0.13,4,1,0,0,0,0,0,0,1,0,0,0,1
